id,user_id,type,title,message,related_id,meta_data,read,created_at,updated_at,expires_at
1271,3,reservation_request,Nueva solicitud de reservación,"Dulce  Perez (Comisionista) envió una solicitud de reservación para Acapulco de Juarez, Guerrero - Terminal condesa → Coyoacan, Ciudad de Mexico - Taxqueña",424,"{""requestId"":424,""tripId"":2099,""requesterName"":""Dulce  Perez (Comisionista)"",""amount"":450,""passengers"":1}",false,2025-08-06 23:47:37.335474,2025-08-06 23:47:37.335474,2025-08-09 23:47:37.325
1272,6,reservation_request,Nueva solicitud de reservación,"Dulce  Perez (Comisionista) envió una solicitud de reservación para Acapulco de Juarez, Guerrero - Terminal condesa → Coyoacan, Ciudad de Mexico - Taxqueña",424,"{""requestId"":424,""tripId"":2099,""requesterName"":""Dulce  Perez (Comisionista)"",""amount"":450,""passengers"":1}",false,2025-08-06 23:47:37.463469,2025-08-06 23:47:37.463469,2025-08-09 23:47:37.325
1273,3,reservation_request,Nueva solicitud de reservación,"Alberto  Moreno (Comisionista) envió una solicitud de reservación para Acapulco de Juarez, Guerrero - Terminal condesa → Coyoacan, Ciudad de Mexico - Taxqueña",425,"{""requestId"":425,""tripId"":1878,""requesterName"":""Alberto  Moreno (Comisionista)"",""amount"":4950,""passengers"":11}",false,2025-08-07 01:28:26.810181,2025-08-07 01:28:26.810181,2025-08-10 01:28:26.8
1274,4,reservation_request,Nueva solicitud de reservación,"Alberto  Moreno (Comisionista) envió una solicitud de reservación para Acapulco de Juarez, Guerrero - Terminal condesa → Coyoacan, Ciudad de Mexico - Taxqueña",425,"{""requestId"":425,""tripId"":1878,""requesterName"":""Alberto  Moreno (Comisionista)"",""amount"":4950,""passengers"":11}",false,2025-08-07 01:28:26.812358,2025-08-07 01:28:26.812358,2025-08-10 01:28:26.801
1275,6,reservation_request,Nueva solicitud de reservación,"Alberto  Moreno (Comisionista) envió una solicitud de reservación para Acapulco de Juarez, Guerrero - Terminal condesa → Coyoacan, Ciudad de Mexico - Taxqueña",425,"{""requestId"":425,""tripId"":1878,""requesterName"":""Alberto  Moreno (Comisionista)"",""amount"":4950,""passengers"":11}",false,2025-08-07 01:28:26.918345,2025-08-07 01:28:26.918345,2025-08-10 01:28:26.801
1276,3,reservation_request,Nueva solicitud de reservación,"Dulce  Perez (Comisionista) envió una solicitud de reservación para Acapulco de Juarez, Guerrero - Terminal condesa → Coyoacan, Ciudad de Mexico - Taxqueña",426,"{""requestId"":426,""tripId"":""2099"",""requesterName"":""Dulce  Perez (Comisionista)"",""amount"":120,""passengers"":1}",false,2025-08-07 02:03:41.853726,2025-08-07 02:03:41.853726,2025-08-10 02:03:41.844
1277,4,reservation_request,Nueva solicitud de reservación,"Dulce  Perez (Comisionista) envió una solicitud de reservación para Acapulco de Juarez, Guerrero - Terminal condesa → Coyoacan, Ciudad de Mexico - Taxqueña",426,"{""requestId"":426,""tripId"":""2099"",""requesterName"":""Dulce  Perez (Comisionista)"",""amount"":120,""passengers"":1}",false,2025-08-07 02:03:41.959507,2025-08-07 02:03:41.959507,2025-08-10 02:03:41.844
1278,6,reservation_request,Nueva solicitud de reservación,"Dulce  Perez (Comisionista) envió una solicitud de reservación para Acapulco de Juarez, Guerrero - Terminal condesa → Coyoacan, Ciudad de Mexico - Taxqueña",426,"{""requestId"":426,""tripId"":""2099"",""requesterName"":""Dulce  Perez (Comisionista)"",""amount"":120,""passengers"":1}",false,2025-08-07 02:03:41.961607,2025-08-07 02:03:41.961607,2025-08-10 02:03:41.844
1279,4,reservation_request,Nueva solicitud de reservación,"Dulce  Perez (Comisionista) envió una solicitud de reservación para Acapulco de Juarez, Guerrero - Terminal condesa → Coyoacan, Ciudad de Mexico - Taxqueña",427,"{""requestId"":427,""tripId"":2100,""requesterName"":""Dulce  Perez (Comisionista)"",""amount"":450,""passengers"":1}",false,2025-08-07 02:44:49.475205,2025-08-07 02:44:49.475205,2025-08-10 02:44:49.465
1280,6,reservation_request,Nueva solicitud de reservación,"Dulce  Perez (Comisionista) envió una solicitud de reservación para Acapulco de Juarez, Guerrero - Terminal condesa → Coyoacan, Ciudad de Mexico - Taxqueña",427,"{""requestId"":427,""tripId"":2100,""requesterName"":""Dulce  Perez (Comisionista)"",""amount"":450,""passengers"":1}",false,2025-08-07 02:44:49.47578,2025-08-07 02:44:49.47578,2025-08-10 02:44:49.465
1281,3,reservation_request,Nueva solicitud de reservación,"Dulce  Perez (Comisionista) envió una solicitud de reservación para Acapulco de Juarez, Guerrero - Terminal condesa → Coyoacan, Ciudad de Mexico - Taxqueña",427,"{""requestId"":427,""tripId"":2100,""requesterName"":""Dulce  Perez (Comisionista)"",""amount"":450,""passengers"":1}",false,2025-08-07 02:44:49.476112,2025-08-07 02:44:49.476112,2025-08-10 02:44:49.465
1282,3,reservation_request,Nueva solicitud de reservación,"Dulce  Perez (Comisionista) envió una solicitud de reservación para Acapulco de Juarez, Guerrero - Terminal condesa → Coyoacan, Ciudad de Mexico - Taxqueña",428,"{""requestId"":428,""tripId"":2099,""requesterName"":""Dulce  Perez (Comisionista)"",""amount"":450,""passengers"":1}",false,2025-08-07 02:46:54.932613,2025-08-07 02:46:54.932613,2025-08-10 02:46:54.921
1283,6,reservation_request,Nueva solicitud de reservación,"Dulce  Perez (Comisionista) envió una solicitud de reservación para Acapulco de Juarez, Guerrero - Terminal condesa → Coyoacan, Ciudad de Mexico - Taxqueña",428,"{""requestId"":428,""tripId"":2099,""requesterName"":""Dulce  Perez (Comisionista)"",""amount"":450,""passengers"":1}",false,2025-08-07 02:46:55.04493,2025-08-07 02:46:55.04493,2025-08-10 02:46:54.922
1284,4,reservation_request,Nueva solicitud de reservación,"Dulce  Perez (Comisionista) envió una solicitud de reservación para Acapulco de Juarez, Guerrero - Terminal condesa → Coyoacan, Ciudad de Mexico - Taxqueña",428,"{""requestId"":428,""tripId"":2099,""requesterName"":""Dulce  Perez (Comisionista)"",""amount"":450,""passengers"":1}",false,2025-08-07 02:46:55.061347,2025-08-07 02:46:55.061347,2025-08-10 02:46:54.922
1285,4,reservation_request,Nueva solicitud de reservación,"Alberto  Moreno (Comisionista) envió una solicitud de reservación para Coyoacan, Ciudad de Mexico - Taxqueña → Acapulco de Juarez, Guerrero - Terminal condesa",429,"{""requestId"":429,""tripId"":2322,""requesterName"":""Alberto  Moreno (Comisionista)"",""amount"":450,""passengers"":1}",false,2025-08-07 05:27:42.647335,2025-08-07 05:27:42.647335,2025-08-10 05:27:42.637
1286,3,reservation_request,Nueva solicitud de reservación,"Alberto  Moreno (Comisionista) envió una solicitud de reservación para Coyoacan, Ciudad de Mexico - Taxqueña → Acapulco de Juarez, Guerrero - Terminal condesa",429,"{""requestId"":429,""tripId"":2322,""requesterName"":""Alberto  Moreno (Comisionista)"",""amount"":450,""passengers"":1}",false,2025-08-07 05:27:42.650558,2025-08-07 05:27:42.650558,2025-08-10 05:27:42.637
1287,6,reservation_request,Nueva solicitud de reservación,"Alberto  Moreno (Comisionista) envió una solicitud de reservación para Coyoacan, Ciudad de Mexico - Taxqueña → Acapulco de Juarez, Guerrero - Terminal condesa",429,"{""requestId"":429,""tripId"":2322,""requesterName"":""Alberto  Moreno (Comisionista)"",""amount"":450,""passengers"":1}",true,2025-08-07 05:27:42.752532,2025-08-07 05:27:42.752532,2025-08-10 05:27:42.637
1288,3,reservation_request,Nueva solicitud de reservación,"Alberto  Moreno (Comisionista) envió una solicitud de reservación para Acapulco de Juarez, Guerrero - Terminal condesa → Coyoacan, Ciudad de Mexico - Taxqueña",430,"{""requestId"":430,""tripId"":2103,""requesterName"":""Alberto  Moreno (Comisionista)"",""amount"":450,""passengers"":1}",false,2025-08-07 05:32:17.247055,2025-08-07 05:32:17.247055,2025-08-10 05:32:17.237
1289,4,reservation_request,Nueva solicitud de reservación,"Alberto  Moreno (Comisionista) envió una solicitud de reservación para Acapulco de Juarez, Guerrero - Terminal condesa → Coyoacan, Ciudad de Mexico - Taxqueña",430,"{""requestId"":430,""tripId"":2103,""requesterName"":""Alberto  Moreno (Comisionista)"",""amount"":450,""passengers"":1}",false,2025-08-07 05:32:17.247455,2025-08-07 05:32:17.247455,2025-08-10 05:32:17.238
1290,6,reservation_request,Nueva solicitud de reservación,"Alberto  Moreno (Comisionista) envió una solicitud de reservación para Acapulco de Juarez, Guerrero - Terminal condesa → Coyoacan, Ciudad de Mexico - Taxqueña",430,"{""requestId"":430,""tripId"":2103,""requesterName"":""Alberto  Moreno (Comisionista)"",""amount"":450,""passengers"":1}",false,2025-08-07 05:32:17.249,2025-08-07 05:32:17.249,2025-08-10 05:32:17.238
1291,4,reservation_request,Nueva solicitud de reservación,"Alberto  Moreno (Comisionista) envió una solicitud de reservación para Coyoacan, Ciudad de Mexico - Taxqueña → Acapulco de Juarez, Guerrero - Terminal condesa",431,"{""requestId"":431,""tripId"":2397,""requesterName"":""Alberto  Moreno (Comisionista)"",""amount"":450,""passengers"":1}",false,2025-08-07 17:11:52.312643,2025-08-07 17:11:52.312643,2025-08-10 17:11:52.304
1292,6,reservation_request,Nueva solicitud de reservación,"Alberto  Moreno (Comisionista) envió una solicitud de reservación para Coyoacan, Ciudad de Mexico - Taxqueña → Acapulco de Juarez, Guerrero - Terminal condesa",431,"{""requestId"":431,""tripId"":2397,""requesterName"":""Alberto  Moreno (Comisionista)"",""amount"":450,""passengers"":1}",false,2025-08-07 17:11:52.312549,2025-08-07 17:11:52.312549,2025-08-10 17:11:52.304
1293,3,reservation_request,Nueva solicitud de reservación,"Alberto  Moreno (Comisionista) envió una solicitud de reservación para Coyoacan, Ciudad de Mexico - Taxqueña → Acapulco de Juarez, Guerrero - Terminal condesa",431,"{""requestId"":431,""tripId"":2397,""requesterName"":""Alberto  Moreno (Comisionista)"",""amount"":450,""passengers"":1}",false,2025-08-07 17:11:52.313095,2025-08-07 17:11:52.313095,2025-08-10 17:11:52.304
1294,4,reservation_request,Nueva solicitud de reservación,"Dulce  Perez (Comisionista) envió una solicitud de reservación para Acapulco de Juarez, Guerrero - Terminal condesa → Coyoacan, Ciudad de Mexico - Taxqueña",432,"{""requestId"":432,""tripId"":2026,""requesterName"":""Dulce  Perez (Comisionista)"",""amount"":450,""passengers"":1}",true,2025-08-07 22:10:58.840118,2025-08-07 22:10:58.840118,2025-08-10 22:10:58.832
1295,6,reservation_request,Nueva solicitud de reservación,"Dulce  Perez (Comisionista) envió una solicitud de reservación para Acapulco de Juarez, Guerrero - Terminal condesa → Coyoacan, Ciudad de Mexico - Taxqueña",432,"{""requestId"":432,""tripId"":2026,""requesterName"":""Dulce  Perez (Comisionista)"",""amount"":450,""passengers"":1}",false,2025-08-07 22:10:58.840044,2025-08-07 22:10:58.840044,2025-08-10 22:10:58.832
1296,3,reservation_request,Nueva solicitud de reservación,"Dulce  Perez (Comisionista) envió una solicitud de reservación para Acapulco de Juarez, Guerrero - Terminal condesa → Coyoacan, Ciudad de Mexico - Taxqueña",432,"{""requestId"":432,""tripId"":2026,""requesterName"":""Dulce  Perez (Comisionista)"",""amount"":450,""passengers"":1}",false,2025-08-07 22:10:58.844204,2025-08-07 22:10:58.844204,2025-08-10 22:10:58.831
1297,4,reservation_request,Nueva solicitud de reservación,"Dulce  Perez (Comisionista) envió una solicitud de reservación para Coyoacan, Ciudad de Mexico - Taxqueña → Acapulco de Juarez, Guerrero - Terminal condesa",433,"{""requestId"":433,""tripId"":""2323"",""requesterName"":""Dulce  Perez (Comisionista)"",""amount"":400,""passengers"":1}",false,2025-08-08 03:19:31.203456,2025-08-08 03:19:31.203456,2025-08-11 03:19:31.194
1298,3,reservation_request,Nueva solicitud de reservación,"Dulce  Perez (Comisionista) envió una solicitud de reservación para Coyoacan, Ciudad de Mexico - Taxqueña → Acapulco de Juarez, Guerrero - Terminal condesa",433,"{""requestId"":433,""tripId"":""2323"",""requesterName"":""Dulce  Perez (Comisionista)"",""amount"":400,""passengers"":1}",false,2025-08-08 03:19:31.204932,2025-08-08 03:19:31.204932,2025-08-11 03:19:31.193
1299,6,reservation_request,Nueva solicitud de reservación,"Dulce  Perez (Comisionista) envió una solicitud de reservación para Coyoacan, Ciudad de Mexico - Taxqueña → Acapulco de Juarez, Guerrero - Terminal condesa",433,"{""requestId"":433,""tripId"":""2323"",""requesterName"":""Dulce  Perez (Comisionista)"",""amount"":400,""passengers"":1}",true,2025-08-08 03:19:31.205614,2025-08-08 03:19:31.205614,2025-08-11 03:19:31.194
1300,3,reservation_request,Nueva solicitud de reservación,"Dulce  Perez (Comisionista) envió una solicitud de reservación para Acapulco de Juarez, Guerrero - Terminal condesa → Coyoacan, Ciudad de Mexico - Taxqueña",434,"{""requestId"":434,""tripId"":2100,""requesterName"":""Dulce  Perez (Comisionista)"",""amount"":900,""passengers"":2}",false,2025-08-08 04:46:53.206933,2025-08-08 04:46:53.206933,2025-08-11 04:46:53.192
1301,6,reservation_request,Nueva solicitud de reservación,"Dulce  Perez (Comisionista) envió una solicitud de reservación para Acapulco de Juarez, Guerrero - Terminal condesa → Coyoacan, Ciudad de Mexico - Taxqueña",434,"{""requestId"":434,""tripId"":2100,""requesterName"":""Dulce  Perez (Comisionista)"",""amount"":900,""passengers"":2}",true,2025-08-08 04:46:53.309565,2025-08-08 04:46:53.309565,2025-08-11 04:46:53.192
1302,4,reservation_request,Nueva solicitud de reservación,"Dulce  Perez (Comisionista) envió una solicitud de reservación para Acapulco de Juarez, Guerrero - Terminal condesa → Coyoacan, Ciudad de Mexico - Taxqueña",434,"{""requestId"":434,""tripId"":2100,""requesterName"":""Dulce  Perez (Comisionista)"",""amount"":900,""passengers"":2}",false,2025-08-08 04:46:53.311786,2025-08-08 04:46:53.311786,2025-08-11 04:46:53.192
1303,6,reservation_request,Nueva solicitud de reservación,"Dulce  Perez (Comisionista) envió una solicitud de reservación para Acapulco de Juarez, Guerrero - Terminal condesa → Coyoacan, Ciudad de Mexico - Taxqueña",435,"{""requestId"":435,""tripId"":2100,""requesterName"":""Dulce  Perez (Comisionista)"",""amount"":450,""passengers"":1}",false,2025-08-08 04:48:08.991194,2025-08-08 04:48:08.991194,2025-08-11 04:48:08.981
1304,3,reservation_request,Nueva solicitud de reservación,"Dulce  Perez (Comisionista) envió una solicitud de reservación para Acapulco de Juarez, Guerrero - Terminal condesa → Coyoacan, Ciudad de Mexico - Taxqueña",435,"{""requestId"":435,""tripId"":2100,""requesterName"":""Dulce  Perez (Comisionista)"",""amount"":450,""passengers"":1}",false,2025-08-08 04:48:08.995409,2025-08-08 04:48:08.995409,2025-08-11 04:48:08.98
1305,4,reservation_request,Nueva solicitud de reservación,"Dulce  Perez (Comisionista) envió una solicitud de reservación para Acapulco de Juarez, Guerrero - Terminal condesa → Coyoacan, Ciudad de Mexico - Taxqueña",435,"{""requestId"":435,""tripId"":2100,""requesterName"":""Dulce  Perez (Comisionista)"",""amount"":450,""passengers"":1}",false,2025-08-08 04:48:08.99564,2025-08-08 04:48:08.99564,2025-08-11 04:48:08.981
1306,3,reservation_request,Nueva solicitud de reservación,"Dulce  Perez (Comisionista) envió una solicitud de reservación para Acapulco de Juarez, Guerrero - Terminal condesa → Coyoacan, Ciudad de Mexico - Taxqueña",436,"{""requestId"":436,""tripId"":""2100"",""requesterName"":""Dulce  Perez (Comisionista)"",""amount"":400,""passengers"":1}",false,2025-08-08 04:49:34.987118,2025-08-08 04:49:34.987118,2025-08-11 04:49:34.974
1307,6,reservation_request,Nueva solicitud de reservación,"Dulce  Perez (Comisionista) envió una solicitud de reservación para Acapulco de Juarez, Guerrero - Terminal condesa → Coyoacan, Ciudad de Mexico - Taxqueña",436,"{""requestId"":436,""tripId"":""2100"",""requesterName"":""Dulce  Perez (Comisionista)"",""amount"":400,""passengers"":1}",true,2025-08-08 04:49:35.101203,2025-08-08 04:49:35.101203,2025-08-11 04:49:34.975
1308,4,reservation_request,Nueva solicitud de reservación,"Dulce  Perez (Comisionista) envió una solicitud de reservación para Acapulco de Juarez, Guerrero - Terminal condesa → Coyoacan, Ciudad de Mexico - Taxqueña",436,"{""requestId"":436,""tripId"":""2100"",""requesterName"":""Dulce  Perez (Comisionista)"",""amount"":400,""passengers"":1}",false,2025-08-08 04:49:35.101804,2025-08-08 04:49:35.101804,2025-08-11 04:49:34.975
